experiment_id,makespan_attempt,zone_attempt,waiting_attempt,waiting_budget,zone_positions,segment_count,agent_count,start_t,end_t,cnf_clauses,cnf_variables,mdd_build_ms,cnf_build_ms,attempt_wall_ms,lazy_iterations,lazy_total_wall_ms,lazy_solver_wall_ms,lazy_solver_reported_ms,applied_waiting,extended_window,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,0,0,0,5,2,2,3,5,11,6,0.001000,0.020000,0.332000,2,0.161000,0.118000,0.019069,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,0,1,1,5,2,2,3,6,18,9,0.000000,0.018000,0.221000,2,0.081000,0.055000,0.005423,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,0,2,2,5,2,2,3,8,51,19,0.000000,0.060000,0.431000,2,0.230000,0.204000,0.011558,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,0,3,3,5,2,2,3,11,99,34,0.000000,0.106000,0.311000,1,0.170000,0.166000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,1,0,0,13,3,3,2,6,34,17,0.000000,0.047000,0.311000,2,0.169000,0.109000,0.007996,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx7-seed42-1760978150771,0,0,0,0,5,2,2,14,16,24,10,0.000000,0.029000,0.197000,1,0.090000,0.072000,0.005218,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx8-seed42-1760978150817,0,0,0,0,8,3,3,8,11,23,12,0.000000,0.010000,0.115000,3,0.066000,0.046000,0.007239,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx8-seed42-1760978150817,0,0,0,0,5,3,3,22,24,33,14,0.000000,0.012000,0.087000,3,0.050000,0.032000,0.002446,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx9-seed42-1760978150871,0,0,0,0,5,3,3,1,3,12,7,0.001000,0.033000,0.443000,2,0.182000,0.138000,0.027106,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_empty-16-16_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_empty-16-16-even-1_scen-agents10-idx9-seed42-1760978150871,0,0,1,1,5,4,4,1,4,20,11,0.000000,0.023000,0.268000,2,0.140000,0.106000,0.005933,1,1,0
