experiment_id,map_path,scenario_path,num_agents,scenario_index,seed,solved,makespan_success,total_runtime_ms,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx10-seed42-1783510281999,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-1.scen,10,10,42,1,53,17.069000,389,143,0.000000,0.128000,0.484000,0.388000,0.039747
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx11-seed42-1783510282046,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-1.scen,10,11,42,1,53,1576.951000,1158626,36196,0.005000,598.734000,884.806000,877.285000,13.051432
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-1_scen-agents10-idx12-seed42-1783510283651,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-1.scen,10,12,42,1,41,12.811000,1112,298,0.000000,0.318000,0.965000,0.782000,0.155107
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx0-seed42-1783510283702,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,0,42,1,51,15.789000,526,165,0.000000,0.170000,0.597000,0.460000,0.056537
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx1-seed42-1783510283756,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,1,42,1,50,28.023000,3114,880,0.000000,1.762000,3.797000,3.220000,0.264920
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx2-seed42-1783510283805,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,2,42,1,54,26.765000,866,276,0.001000,0.664000,2.128000,1.668000,0.157090
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx3-seed42-1783510283857,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,3,42,1,51,17.474000,422,170,0.000000,0.286000,0.918000,0.685000,0.113283
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx4-seed42-1783510283908,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,4,42,1,53,18.587000,1027,283,0.000000,0.408000,1.088000,0.940000,0.076438
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx5-seed42-1783510283959,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,5,42,1,49,17.447000,495,177,0.000000,0.255000,0.659000,0.502000,0.050581
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx6-seed42-1783510284009,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,6,42,1,55,16.578000,202,88,0.000000,0.090000,0.358000,0.260000,0.028679
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx7-seed42-1783510284061,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,7,42,1,54,14.728000,94,38,0.000000,0.043000,0.197000,0.138000,0.020011
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx8-seed42-1783510284108,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,8,42,1,48,21.522000,5530,1162,0.000000,2.476000,4.067000,3.748000,0.218568
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx9-seed42-1783510284162,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,9,42,1,54,18.976000,1461,414,0.000000,0.794000,1.613000,1.358000,0.190558
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx10-seed42-1783510284212,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,10,42,1,53,27.242000,7075,1678,0.000000,2.253000,4.705000,4.277000,0.275217
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx11-seed42-1783510284261,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,11,42,1,56,15.307000,64,29,0.000000,0.034000,0.186000,0.132000,0.012407
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx12-seed42-1783510284314,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-2.scen,10,12,42,1,55,21.035000,3682,538,0.000000,1.134000,2.250000,2.038000,0.114718
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx0-seed42-1783510284364,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,0,42,1,53,15768.082000,7249375,108217,0.009000,7362.920000,8044.174000,7989.623000,61.934461
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx1-seed42-1783510300154,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,1,42,1,50,9.281000,49,20,0.000000,0.020000,0.099000,0.078000,0.010756
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx2-seed42-1783510300210,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,2,42,1,54,19.376000,873,305,0.000000,0.370000,1.070000,0.819000,0.083898
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx3-seed42-1783510300259,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,3,42,1,54,19.156000,297,123,0.000000,0.226000,0.723000,0.548000,0.058242
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx4-seed42-1783510300310,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,4,42,1,46,16.644000,150,48,0.000000,0.102000,0.463000,0.345000,0.049770
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx5-seed42-1783510300361,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,5,42,1,54,20.111000,365,138,0.000000,0.293000,1.003000,0.691000,0.117814
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx6-seed42-1783510300410,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,6,42,1,59,18.601000,1476,475,0.000000,0.517000,1.253000,1.023000,0.107376
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx7-seed42-1783510300462,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,7,42,1,54,16.662000,811,245,0.000000,0.335000,0.777000,0.648000,0.062141
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx8-seed42-1783510300513,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,8,42,1,50,17.399000,401,162,0.000000,0.180000,0.661000,0.469000,0.052964
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx9-seed42-1783510300563,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,9,42,1,54,18.311000,385,158,0.000000,0.203000,0.654000,0.489000,0.060347
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx10-seed42-1783510300614,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,10,42,1,49,21.662000,2083,642,0.000000,0.715000,1.933000,1.572000,0.147796
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx11-seed42-1783510300665,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,11,42,1,57,23.473000,3222,790,0.000000,1.290000,2.625000,2.270000,0.244501
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx12-seed42-1783510300714,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-3.scen,10,12,42,1,45,37542.864000,12711966,215499,0.003000,18200.501000,18727.607000,18582.928000,129.820660
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx0-seed42-1783510338313,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,0,42,1,51,21.447000,461,122,0.000000,0.318000,0.844000,0.706000,0.076358
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx1-seed42-1783510338363,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,1,42,1,45,17.681000,72,33,0.000000,0.037000,0.153000,0.123000,0.015815
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx2-seed42-1783510338415,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,2,42,1,50,17.836000,68,32,0.000000,0.037000,0.119000,0.092000,0.013727
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx3-seed42-1783510338465,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,3,42,1,44,24.687000,534,193,0.001000,0.454000,1.440000,1.172000,0.132817
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx4-seed42-1783510338517,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,4,42,1,51,34.291000,1171,383,0.001000,1.083000,2.566000,2.169000,0.194695
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx5-seed42-1783510338566,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,5,42,1,51,20.774000,2968,633,0.000000,0.948000,1.969000,1.704000,0.125452
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-4_scen-agents10-idx6-seed42-1783510338615,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-map/room-32-32-4.map,/home/max/Documents/PhD/MAPF/LNS/MAPF_LNS_SAT/mapf-scen-even/scen-even/room-32-32-4-even-4.scen,10,6,42,1,44,15.522000,30,16,0.000000,0.022000,0.143000,0.128000,0.038063
