experiment_id,makespan_attempt,zone_attempt,zone_positions,zone_fraction,conflicts,agents,start_t,end_t,waiting_attempts,total_lazy_iterations,total_cnf_clauses,total_cnf_variables,total_mdd_build_ms,total_cnf_build_ms,total_lazy_wall_ms,total_lazy_solver_wall_ms,total_lazy_solver_reported_ms,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx1-seed42-1761027530977,0,0,682,1.000000,4,10,0,50,1,8,2581272,31856,0.000000,5664.511000,2165.439000,2133.347000,32.231773,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx2-seed42-1761027538954,0,0,682,1.000000,13,10,0,54,1,3,4497498,47818,0.000000,12194.206000,4036.458000,3477.455000,47.475670,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx3-seed42-1761027555415,0,0,682,1.000000,24,10,0,51,1,13,5612780,53236,0.001000,16891.039000,5143.348000,4422.467000,100.427092,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx4-seed42-1761027577750,0,0,682,1.000000,3,10,0,53,1,9,6694282,57723,0.000000,17549.678000,6646.374000,5725.616000,91.105369,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx5-seed42-1761027602287,0,0,682,1.000000,6,10,0,49,1,1,2985261,36813,0.000000,4618.186000,2448.229000,2447.982000,21.228680,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx6-seed42-1761027609897,0,0,682,1.000000,4,10,0,55,1,3,6300710,60789,0.000000,18059.808000,6369.371000,5493.165000,67.137310,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx7-seed42-1761027634646,0,0,682,1.000000,1,10,0,54,1,2,5667245,54665,0.000000,14426.578000,5082.111000,4375.137000,54.486517,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx8-seed42-1761027654461,0,0,682,1.000000,3,10,0,48,1,3,2808821,33767,0.000000,5522.056000,2378.676000,2347.325000,25.939276,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx9-seed42-1761027662534,0,0,682,1.000000,7,10,0,54,1,7,5153386,52392,0.000000,13299.111000,4665.736000,4014.592000,66.710963,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx10-seed42-1761027680804,0,0,682,1.000000,39,10,0,53,1,3,3218646,40792,0.000000,4689.528000,3034.926000,2617.861000,35.365648,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx11-seed42-1761027688726,0,0,682,1.000000,3,10,0,56,1,3,5186416,55584,0.000000,12035.185000,4718.879000,4070.003000,54.983848,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-2_scen-agents10-idx12-seed42-1761027705763,0,0,682,1.000000,3,10,0,55,1,19,6040861,52843,0.000000,15644.041000,6458.768000,5645.251000,111.657927,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_room-32-32-4_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_room-32-32-4-even-3_scen-agents10-idx0-seed42-1761027728173,0,0,682,1.000000,2,10,0,53,1,4,6404347,54930,0.000000,17918.780000,5966.987000,5102.903000,67.706755,1
