experiment_id,makespan_attempt,zone_attempt,waiting_attempt,waiting_budget,zone_positions,segment_count,agent_count,start_t,end_t,cnf_clauses,cnf_variables,mdd_build_ms,cnf_build_ms,attempt_wall_ms,lazy_iterations,lazy_total_wall_ms,lazy_solver_wall_ms,lazy_solver_reported_ms,applied_waiting,extended_window,solved
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,0,0,5,2,2,228,230,24,10,0.000000,0.020000,15.659000,1,0.038000,0.031000,0.003604,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,0,0,4,2,2,228,230,11,6,0.000000,0.016000,15.252000,2,0.035000,0.022000,0.002409,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,1,1,4,2,2,228,231,18,9,0.000000,0.022000,15.846000,2,0.062000,0.049000,0.005021,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,2,2,4,2,2,228,233,41,17,0.000000,0.037000,13.560000,2,0.061000,0.047000,0.006094,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,3,3,4,2,2,228,236,74,29,0.000000,0.055000,0.132000,1,0.060000,0.058000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,1,0,0,8,2,2,227,231,19,10,0.000000,0.026000,13.135000,2,0.039000,0.025000,0.002553,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,1,1,1,8,2,2,227,232,30,15,0.000000,0.035000,13.606000,2,0.049000,0.037000,0.004818,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,1,2,2,8,2,2,227,234,89,31,0.000000,0.060000,12.991000,2,0.103000,0.083000,0.013013,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,0,0,4,2,2,229,231,11,6,0.000000,0.016000,15.493000,2,0.034000,0.021000,0.002285,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,1,1,4,2,2,229,232,18,9,0.000000,0.022000,13.417000,2,0.042000,0.029000,0.003487,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,2,2,4,2,2,229,234,41,17,0.001000,0.053000,15.976000,2,0.065000,0.052000,0.007414,1,1,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,3,3,4,2,2,229,237,74,29,0.000000,0.071000,0.157000,1,0.070000,0.068000,0.000000,0,0,0
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,1,0,0,8,2,2,228,232,23,12,0.000000,0.030000,15.216000,2,0.055000,0.037000,0.003808,0,0,1
_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-map_warehouse-20-40-10-2-2_map-_home_max_Documents_PhD_MAPF_LNS_MAPF_LNS_SAT_mapf-scen-even_scen-even_warehouse-20-40-10-2-2-even-3_scen-agents200-idx3-seed42-1783535872159,0,0,0,0,4,2,2,234,236,22,9,0.000000,0.020000,17.322000,4,0.065000,0.040000,0.004291,0,0,1
